date,time,information.text,information.href,information.date
15 03 13,12:06:00,О ставке рефинансирования и процентных ставках по операциям Банка России,https://www.cbr.ru/press/PR/?file=130315_120653refi_rate_ ta.htm,"Департамент внешних и общественных связей Банка России сообщает, что Совет директоров Банка России 15 марта 2013 года принял решение оставить без изменения уровень ставки рефинансирования и процентных ставок по операциям Банка России (таблица «Процентные ставки по операциям Банка России»). Указанное решение принято на основе оценки инфляционных рисков и перспектив экономического роста. В феврале и начале марта 2013 года годовой темп прироста потребительских цен составил 7,3%, что соответствовало прогнозам Банка России об уровне инфляции, превышающем в первом полугодии 2013 года целевой диапазон. Высокие темпы инфляции связаны, прежде всего, с ростом цен на продовольственные товары и динамикой отдельных регулируемых цен и тарифов. Сохранение темпов инфляции выше целевого диапазона в течение продолжительного периода времени может оказать влияние на ожидания субъектов экономики и является источником инфляционных рисков, в особенности с учётом планов по повышению тарифов на услуги естественных монополий. Динамика основных макроэкономических индикаторов в январе 2013 года указывала на продолжение некоторого замедления роста экономики. Годовые темпы роста инвестиций в основной капитал остались невысокими, рост оборота розничной торговли замедлился. Наблюдалось снижение объёма промышленного производства. Вместе с тем индикаторы настроений субъектов экономики остаются достаточно позитивными, а состояние рынка труда наряду с динамикой кредитования создают условия для поддержания внутреннего спроса. С учётом текущих внутренних и внешних макроэкономических тенденций складывающийся уровень процентных ставок денежного рынка рассматривается как приемлемый для достижения баланса основных макроэкономических рисков. Банк России продолжит мониторинг инфляционных рисков и рисков охлаждения экономики. При принятии решений Банк России будет ориентироваться на цели по инфляции и оценки перспектив экономического роста. Следующее заседание Совета директоров Банка России, на котором будут рассмотрены вопросы денежно-кредитной политики, предполагается провести в первой половине апреля 2013 года. Процентные ставки по операциям Банка России (% годовых) Назначение Вид инструмента Инструмент Срок"
02 04 13,12:27:00,О ставке рефинансирования и процентных ставках по операциям Банка России,https://www.cbr.ru/press/PR/?file=130402_122724refi_rate_ ta.htm,"Департамент внешних и общественных связей Банка России сообщает, что Совет директоров Банка России 2 апреля 2013 года принял решение оставить без изменения уровень ставки рефинансирования и процентных ставок по основным операциям предоставления и абсорбирования ликвидности и снизить с 3 апреля 2013 года на 0,25 процентного пункта процентные ставки по отдельным операциям рефинансирования Банка России на более длительные сроки (таблица «Процентные ставки по операциям Банка России»). Указанное решение принято на основе оценки инфляционных рисков и перспектив экономического роста. Реализованное снижение процентных ставок по операциям предоставления ликвидности не окажет значимого влияния на уровень процентных ставок денежного рынка, однако приблизит стоимость привлечения кредитными организациями средств в Банке России к уровню ставок по его основным операциям предоставления ликвидности и тем самым будет способствовать усилению действенности процентного канала трансмиссионного механизма денежно-кредитной политики. Годовой темп прироста потребительских цен в марте оставался выше целевого диапазона и, по оценке, на 25 марта 2013 года составил 7,2%. Текущие темпы инфляции связаны, прежде всего, с ростом цен на продовольственные товары и динамикой отдельных регулируемых цен и тарифов. Сохранение темпов инфляции выше целевого диапазона в течение продолжительного периода времени может оказать влияние на ожидания субъектов экономики и является источником инфляционных рисков, в особенности с учётом планов по повышению тарифов на услуги естественных монополий. Вместе с тем, по прогнозам Банка России, при текущей направленности денежно-кредитной политики, а также при сохранении стабильных инфляционных ожиданий и отсутствии негативных шоков на рынке продовольствия темпы инфляции вернутся в целевой диапазон во втором полугодии 2013 года. Динамика основных макроэкономических индикаторов в феврале 2013 года указывала на продолжение замедления роста экономики, а также возросшие риски ее торможения. Годовые темпы роста инвестиций в основной капитал остались невысокими. Продолжилось снижение объёма промышленного производства и замедление роста розничного товарооборота. В этих условиях происходит постепенное ухудшение индикаторов настроений субъектов экономики. Вместе с тем состояние рынка труда и динамика кредитования продолжают выступать факторами поддержки внутреннего спроса. Банк России продолжит мониторинг инфляционных рисков и рисков торможения экономики. При принятии решений Банк России будет ориентироваться на цели по инфляции и оценки перспектив экономического роста. Следующее заседание Совета директоров Банка России, на котором будут рассмотрены вопросы денежно-кредитной политики, предполагается провести в первой половине мая 2013 года."
15 05 13,16:08:00,О ставке рефинансирования и процентных ставках по операциям Банка России,https://www.cbr.ru/press/PR/?file=130515_160833refi_rate_tab.htm,"Департамент внешних и общественных связей Банка России сообщает, что Совет директоров Банка России 15 мая 2013 года принял решение оставить без изменения уровень ставки рефинансирования и процентных ставок по основным операциям предоставления и абсорбирования ликвидности и снизить с 16 мая 2013 года на 0,25 процентного пункта процентные ставки по отдельным операциям Банка России на длительные сроки (таблица «Процентные ставки по операциям Банка России»). Указанное решение принято на основе оценки инфляционных рисков и перспектив экономического роста. Реализованное снижение процентных ставок по операциям предоставления ликвидности на длительные сроки продолжило приближение стоимости привлечения кредитными организациями средств в Банке России к уровню ставок по его основным операциям предоставления ликвидности и тем самым будет способствовать усилению действенности процентного канала трансмиссионного механизма денежно-кредитной политики. В апреле и начале мая годовой темп прироста потребительских цен оставался выше целевого диапазона и, по оценке, на 13 мая 2013 года составил 7,2%. Базовая инфляция составила в апреле 5,7%. Сформировавшиеся темпы инфляции связаны, прежде всего, с ростом цен на продовольственные товары и динамикой отдельных регулируемых цен и тарифов. Сохранение темпов инфляции выше целевого диапазона в течение продолжительного периода времени может оказать влияние на ожидания субъектов экономики, что является источником инфляционных рисков, в особенности с учетом планов по повышению тарифов на услуги естественных монополий. Вместе с тем, по прогнозам Банка России, при текущей направленности денежно-кредитной политики, а также при отсутствии негативных шоков на рынке продовольствия темпы инфляции вернутся в целевой диапазон во втором полугодии 2013 года. Динамика основных макроэкономических показателей свидетельствует о продолжении замедления роста российской экономики в первом квартале 2013 года. Объем промышленного производства не увеличился по сравнению с первым кварталом 2012 года, слабой остается инвестиционная активность. В этих условиях происходит постепенное ухудшение индикаторов настроений субъектов экономики. Сохраняются риски замедления роста экономики, связанные в том числе с медленным восстановлением деловой активности в мире. Вместе с тем состояние рынка труда и динамика кредитования продолжают выступать факторами поддержки внутреннего спроса. Банк России продолжит мониторинг инфляционных рисков и рисков торможения экономики. При принятии решений Банк России будет ориентироваться на цели по инфляции и оценки перспектив экономического роста. Следующее заседание Совета директоров Банка России, на котором будут рассмотрены вопросы денежно-кредитной политики, предполагается провести в первой половине июня 2013 года. Процентные ставки по операциям Банка России"
10 06 13,12:15:00,О ставке рефинансирования и процентных ставках по операциям Банка России,https://www.cbr.ru/press/PR/?file=130610_121514refi_rate_ ta.htm,"Департамент внешних и общественных связей Банка России сообщает, что Совет директоров Банка России 10 июня 2013 года принял решение оставить без изменения уровень ставки рефинансирования и процентных ставок по основным операциям предоставления и абсорбирования ликвидности и снизить с 11 июня 2013 года на 0,25 процентного пункта процентные ставки по отдельным операциям Банка России на длительные сроки (таблица «Процентные ставки по операциям Банка России»). Указанное решение принято на основе оценки инфляционных рисков и перспектив экономического роста. Реализованное снижение процентных ставок по операциям предоставления ликвидности на длительные сроки продолжило приближение стоимости привлечения кредитными организациями средств в Банке России к уровню ставок по его основным операциям предоставления ликвидности и тем самым будет способствовать усилению действенности процентного канала трансмиссионного механизма денежно-кредитной политики. В мае и начале июня годовой темп прироста потребительских цен оставался выше целевого диапазона и, по оценке, на 3 июня 2013 года составил 7,4%. Базовая инфляция составила в мае 5,9%. Сформировавшиеся темпы инфляции связаны прежде всего с ростом цен на продовольственные товары и динамикой отдельных регулируемых цен и тарифов. Сохранение темпов инфляции выше целевого диапазона в течение продолжительного периода времени может оказать влияние на ожидания субъектов экономики, что является источником инфляционных рисков, в особенности с учетом планов по повышению тарифов на услуги естественных монополий. Вместе с тем, по прогнозам Банка России, при текущей направленности денежно-кредитной политики, а также при отсутствии негативных шоков на рынке продовольствия темпы инфляции вернутся в целевой диапазон во втором полугодии 2013 года. Динамика основных макроэкономических индикаторов указывает на сохранение низких темпов роста российской экономики. Годовые темпы прироста промышленного производства остаются невысокими, продолжается снижение объема инвестиций в основной капитал. Вместе с тем в последние месяцы показатели потребительской активности остаются устойчивыми. Состояние рынка труда наряду с динамикой кредитования продолжают выступать факторами поддержки внутреннего спроса. По оценкам Банка России, в условиях слабой инвестиционной активности и медленного восстановления внешнего спроса сохраняются риски замедления роста российской экономики. Банк России продолжит мониторинг инфляционных рисков и рисков торможения экономики. При принятии решений Банк России будет ориентироваться на цели по инфляции и оценки перспектив экономического роста. Следующее заседание Совета директоров Банка России, на котором будут рассмотрены вопросы денежно-кредитной политики, предполагается провести в первой половине июля 2013 года."
12 07 13,13:31:00,О ставке рефинансирования и процентных ставках по операциям Банка России,https://www.cbr.ru/press/PR/?file=130712_133141refi_rate_ ta.htm,"Департамент внешних и общественных связей Банка России сообщает, что Совет директоров Банка России 12 июля 2013 года принял решение оставить без изменения уровень процентных ставок по операциям Банка России и ставки рефинансирования (таблица «Процентные ставки по операциям Банка России»). Указанное решение принято на основе оценки инфляционных рисков и перспектив экономического роста. В июне и начале июля годовой темп прироста потребительских цен снизился, но оставался выше целевого диапазона и, по оценке, на 8 июля 2013 года составил 6,6%. Базовая инфляция в июне составила 5,8%. Сформировавшиеся темпы инфляции связаны, прежде всего, с динамикой цен на продовольственные товары и регулируемых цен и тарифов. По прогнозам Банка России, при текущей направленности денежно-кредитной политики, а также при отсутствии негативных шоков на рынке продовольствия темпы инфляции вернутся в целевой диапазон в течение второго полугодия 2013 года. Динамика основных макроэкономических индикаторов указывает на сохранение низких темпов роста российской экономики. При этом наблюдавшееся в мае 2013 года снижение темпов роста ряда показателей было в определённой степени связано с действием календарного фактора. Состояние рынка труда наряду с динамикой кредитования продолжают выступать факторами поддержки внутреннего спроса. Вместе с тем, по оценкам Банка России, в условиях слабой инвестиционной активности и медленного восстановления внешнего спроса сохраняются риски замедления роста российской экономики. Банк России продолжит мониторинг инфляционных рисков и рисков замедления экономической динамики. При принятии решений Банк России будет ориентироваться на цели по инфляции и оценки перспектив экономического роста. Совет директоров Банка России также принял решение об установлении с 15 июля 2013 года минимальной процентной ставки по аукционам по предоставлению кредитов, обеспеченных нерыночными активами или поручительствами, по плавающей процентной ставке на срок 12 месяцев в размере 5,75% годовых. Осуществленное данным решением расширение системы инструментов Банка России будет способствовать усилению действенности процентного канала трансмиссионного механизма денежно-кредитной политики. Следующее заседание Совета директоров Банка России, на котором будут рассмотрены вопросы денежно-кредитной политики, предполагается провести 9 августа 2013 года."
09 08 13,12:25:00,О ставке рефинансирования и процентных ставках по операциям Банка России,https://www.cbr.ru/press/PR/?file=130809_122540refi_rate_ ta.htm,"Департамент внешних и общественных связей Банка России сообщает, что Совет директоров Банка России 9 августа 2013 года принял решение оставить без изменения уровень процентных ставок по операциям Банка России и ставки рефинансирования (таблица «Процентные ставки по операциям Банка России»). Указанное решение принято на основе оценки инфляционных рисков и перспектив экономического роста. В июле и начале августа годовой темп прироста потребительских цен продолжил снижаться, но оставался выше целевого диапазона и, по оценке, на 5 августа 2013 г. составил 6,5%. Указанное замедление темпов инфляции было обусловлено, в первую очередь, динамикой цен на продовольственные товары. В то же время наблюдалось некоторое снижение темпов роста цен на непродовольственные товары и услуги за исключением регулируемых цен и тарифов. Базовая инфляция в июле снизилась до 5,6%. По оценкам Банка России, выраженное давление на цены со стороны спроса отсутствует, что обусловлено нахождением совокупного выпуска несколько ниже своего потенциального уровня. По прогнозам Банка России, при текущей направленности денежно-кредитной политики, а также при отсутствии негативных шоков на рынке продовольствия инфляция вернется в целевой диапазон в течение второго полугодия 2013 года и в 2014 году сохранит тенденцию к снижению. Вместе с тем для достижения в среднесрочной перспективе цели по инфляции необходимо закрепление позитивных тенденций в динамике инфляционных ожиданий. Динамика основных макроэкономических индикаторов указывает на сохранение низких темпов роста российской экономики. Годовые темпы прироста промышленного производства остаются невысокими, продолжается снижение объема инвестиций в основной капитал. В этих условиях в последние месяцы наблюдалось некоторое повышение уровня безработицы. Основным источником экономического роста в настоящее время остается потребительская активность, поддерживаемая ростом реальной заработной платы и розничного кредитования. Слабая инвестиционная активность и медленное восстановление внешнего спроса указывают на сохранение существенных рисков замедления роста российской экономики, в том числе в среднесрочной перспективе. Банк России продолжит мониторинг инфляционных рисков и рисков замедления экономической динамики. При принятии решений Банк России будет ориентироваться на цели по инфляции и оценки перспектив экономического роста. Следующее заседание Совета директоров Банка России, на котором будут рассмотрены вопросы денежно-кредитной политики, предполагается провести 13 сентября 2013 года. Процентные ставки по операциям Банка России"
13 09 13,13:50:00,О системе процентных инструментов денежно-кредитной политики Банка России,https://www.cbr.ru/press/PR/?file=130913_1350427l.htm,"Департамент внешних и общественных связей Банка России сообщает, что 13 сентября 2013 года Совет директоров Банка России в рамках перехода к режиму таргетирования инфляции принял решение о реализации комплекса мер по совершенствованию системы инструментов денежно-кредитной политики."
14 10 13,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 6,00% годовых",https://www.cbr.ru/press/pr/?file=07022020_133000Key.htm,14102013_133001
08 11 13,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=131108_133008stavka_table.htm,08112013_133008
13 12 13,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=131213_133004stavka_table.htm,13122013_133004
14 02 14,13:33:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=14022014_133316stavka_table.htm,14022014_133316
03 03 14,10:26:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=03032014_10262903_03.htm,03032014_102629
14 03 14,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=14032014_1330144.htm,14032014_133014
25 04 14,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=25042014_1330501.htm,25042014_133050
16 06 14,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=16062014_133053dkp2014-06-16T13_18_21.htm,16062014_133053
25 07 14,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=25072014_133011dkp2014-07-25T13_00_55.htm,25072014_133011
12 09 14,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=12092014_133036dkp2014-09-12T13_15_46.htm,12092014_133036
31 10 14,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=31102014_133027dkp2014-10-31T13_15_16.htm,31102014_133027
11 12 14,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=11122014_133014dkp2014-12-11T13_08_33.htm,11122014_133014
16 12 14,0:45:00,О ключевой ставке Банка России и других мерах Банка России,https://www.cbr.ru/press/pr/?file=16122014_004533dkp2014-12-16T00_39_23.htm,16122014_004533
30 01 15,13:31:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=30012015_133122dkp2015-01-30T13_15_49.htm,30012015_133122
13 03 15,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=13032015_133031dkp2015-03-13T13_20_49.htm,13032015_133031
30 04 15,13:31:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=30042015_133103dkp2015-04-30T13_05_21.htm,30042015_133103
15 06 15,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=15062015_133028keyrate2015-06-15T13_25_44.htm,15062015_133028
31 07 15,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=31072015_133033keyrate2015-07-31T13_03_35.htm,31072015_133033
11 09 15,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=11092015_133021keyrate2015-09-11T13_01_35.htm,11092015_133021
30 10 15,13:30:00,О ключевой ставке Банка России,https://www.cbr.ru/press/pr/?file=30102015_133001keyrate2015-10-30T13_17_50.htm,30102015_133001
11 12 15,13:30:00,"Банк России сохранил ключевую ставку на уровне 11,00% годовых",https://www.cbr.ru/press/pr/?file=11122015_133000keyrate2015-12-11T13_15_16.htm,11122015_133000
29 01 16,13:30:00,"Банк России сохранил ключевую ставку на уровне 11,00% годовых",https://www.cbr.ru/press/pr/?file=29012016_133000keyrate2016-01-29T13_01_16.htm,29012016_133000
18 03 16,13:30:00,"Банк России сохранил ключевую ставку на уровне 11,00% годовых",https://www.cbr.ru/press/pr/?file=18032016_133000keyrate2016-03-18T13_21_21.htm,18032016_133000
29 04 16,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 11,00% годовых",https://www.cbr.ru/press/pr/?file=29042016_133001dkp2016-04-29T13_03_28.htm,29042016_133001
10 06 16,13:30:00,"Банк России принял решение снизить ключевую ставку до 10,50% годовых",https://www.cbr.ru/press/pr/?file=10062016_133019dkp2016-06-10T13_22_24.htm,10062016_133019
29 07 16,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 10,50% годовых",https://www.cbr.ru/press/pr/?file=29072016_133016keyrate2016-07-29T13_25_34.htm,29072016_133016
16 09 16,13:29:00,"Банк России принял решение снизить ключевую ставку до 10,00% годовых",https://www.cbr.ru/press/pr/?file=16092016_132949keyrate2016-09-16T12_56_02.htm,16092016_132949
28 10 16,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 10,00% годовых",https://www.cbr.ru/press/pr/?file=28102016_133004keyrate2016-10-28T13_09_02.htm,28102016_133004
16 12 16,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 10,00% годовых",https://www.cbr.ru/press/pr/?file=16122016_133003keyrate2016-12-16T13_16_40.htm,16122016_133003
03 02 17,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 10,00% годовых",https://www.cbr.ru/press/pr/?file=03022017_133002keyrate2017-02-03T13_09_54.htm,03022017_133002
24 03 17,13:29:00,"Банк России принял решение снизить ключевую ставку до 9,75% годовых",https://www.cbr.ru/press/pr/?file=24032017_132958keyrate2017-03-24T13_25_44.htm,24032017_132958
28 04 17,13:29:00,"Банк России принял решение снизить ключевую ставку до 9,25% годовых",https://www.cbr.ru/press/pr/?file=28042017_132959keyrate2017-04-28T13_17_20.htm,28042017_132959
16 06 17,13:30:00,"Банк России принял решение снизить ключевую ставку до 9,00% годовых",https://www.cbr.ru/press/pr/?file=16062017_133001keyrate2017-06-16T13_21_27.htm,16062017_133001
28 07 17,13:32:00,"Банк России принял решение сохранить ключевую ставку на уровне 9,00% годовых",https://www.cbr.ru/press/pr/?file=28072017_133214keyrate2017-07-28T13_23_30.htm,28072017_133214
15 09 17,13:30:00,"Банк России принял решение снизить ключевую ставку на 50 б.п., до 8,50% годовых",https://www.cbr.ru/press/pr/?file=15092017_1330140keyrate2017-09-15T13_22_03.htm,15092017_1330140
27 10 17,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 8,25% годовых",https://www.cbr.ru/press/pr/?file=27102017_133003keyrate2017-10-27T13_18_28.htm,27102017_133003
15 12 17,13:30:00,"Банк России принял решение снизить ключевую ставку на 50 б.п., до 7,75% годовых",https://www.cbr.ru/press/pr/?file=15122017_133000keyrate2017-12-15T13_25_57.htm,15122017_133000
09 02 18,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 7,50% годовых",https://www.cbr.ru/press/pr/?file=09022018_133031keyrate2018-02-09T13_29_29.htm,09022018_133031
23 03 18,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 7,25% годовых",https://www.cbr.ru/press/pr/?file=23032018_133000keyrate2018-03-23T13_20_35.htm,23032018_133000
27 04 18,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 7,25% годовых",https://www.cbr.ru/press/pr/?file=27042018_133000key.htm,27042018_133000
15 06 18,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 7,25% годовых",https://www.cbr.ru/press/pr/?file=15062018_133000key.htm,15062018_133000
27 07 18,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 7,25% годовых",https://www.cbr.ru/press/pr/?file=27072018_133000key.htm,27072018_133000
14 09 18,13:30:00,"Банк России принял решение повысить ключевую ставку на 0,25 процентного пункта, до 7,50% годовых",https://www.cbr.ru/press/pr/?file=14092018_133000Key.htm,14092018_133000
26 10 18,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 7,50% годовых",https://www.cbr.ru/press/pr/?file=26102018_133000Key.htm,26102018_133000
14 12 18,13:30:00,"Банк России принял решение повысить ключевую ставку на 0,25 процентного пункта, до 7,75% годовых",https://www.cbr.ru/press/pr/?file=14122018_133000Key.htm,14122018_133000
08 02 19,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 7,75% годовых",https://www.cbr.ru/press/pr/?file=08022019_133000Key.htm,08022019_133000
22 03 19,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 7,75% годовых",https://www.cbr.ru/press/pr/?file=22032019_133000Key.htm,22032019_133000
26 04 19,13:30:00,"Банк России принял решение сохранить ключевую ставку на уровне 7,75% годовых",https://www.cbr.ru/press/pr/?file=26042019_133000Key.htm,26042019_133000
14 06 19,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 7,50% годовых",https://www.cbr.ru/press/pr/?file=14062019_133000Key.htm,14062019_133000
26 07 19,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 7,25% годовых",https://www.cbr.ru/press/pr/?file=26072019_133000Key.htm,26072019_133000
06 09 19,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 7,00% годовых",https://www.cbr.ru/press/pr/?file=06092019_133000Key.htm,06092019_133000
25 10 19,13:30:00,"Банк России принял решение снизить ключевую ставку на 50 б.п., до 6,50% годовых",https://www.cbr.ru/press/pr/?file=25102019_133000Key.htm,25102019_133000
13 12 19,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 6,25% годовых",https://www.cbr.ru/press/pr/?file=13122019_133000Key.htm,13122019_133000
07 02 20,13:30:00,"Банк России принял решение снизить ключевую ставку на 25 б.п., до 6,00% годовых",https://www.cbr.ru/press/pr/?file=07022020_133000Key.htm,07022020_133000
